Player,Question,Player's answer
RandomBot10,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot10,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot10,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot10,The Great Wall of China is visible from the moon.,False
RandomBot10,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot1,Coca-Cola&#039;s original colour was green.,False
RandomBot1,Haggis is traditionally ate on Burns Night.,False
RandomBot1,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot1,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,True
RandomBot1,Slovakia is a member of European Union-,True
RandomBot1,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot1,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot1,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot1,A pasodoble is a type of Italian pasta sauce.,False
RandomBot9,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot9,Did Michael Jackson invent the moonwalk?,True
RandomBot9,Pure water effectively conducts electricity ,False
RandomBot9,Haggis is traditionally ate on Burns Night.,True
RandomBot9,Gumbo is a stew that originated in Louisiana.,True
RandomBot9,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot9,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
RandomBot9,Slovakia is a member of European Union-,True
RandomBot9,"In Scandinavian languages, the letter &Aring; means river.",False
RandomBot9,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,False
RandomBot10,Haggis is traditionally ate on Burns Night.,True
RandomBot10,Slovakia is a member of European Union-,True
RandomBot10,Kissing someone for one minute burns about 2 calories.,True
RandomBot10,Gumbo is a stew that originated in Louisiana.,True
RandomBot10,Cucumbers are usually more than 90% water.,False
RandomBot10,The average woman is 5 inches / 13 centimeters shorter than the average man.,False
RandomBot10,You are allowed to sell your soul on eBay.,False
RandomBot10,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot10,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot2,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot2,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
RandomBot2,Slovakia is a member of European Union-,True
RandomBot2,French is an official language in Canada.,True
RandomBot2,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,False
RandomBot2,Coca-Cola&#039;s original colour was green.,True
RandomBot2,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot2,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot2,Nutella is produced by the German company Ferrero.,True
RandomBot16,Haggis is traditionally ate on Burns Night.,True
RandomBot16,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot16,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot16,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot16,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot16,Slovakia is a member of European Union-,True
RandomBot16,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot16,"When you cry in space, your tears stick to your face.",True
RandomBot16,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot14,Coca-Cola&#039;s original colour was green.,False
RandomBot14,You are allowed to sell your soul on eBay.,False
RandomBot14,Cucumbers are usually more than 90% water.,True
RandomBot14,Dihydrogen Monoxide is a dangerous chemical.,True
RandomBot14,Slovakia is a member of European Union-,True
RandomBot14,Kissing someone for one minute burns about 2 calories.,True
RandomBot14,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot14,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot14,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,False
RandomBot14,The Lego Group was founded in 1932.,True
RandomBot15,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,False
RandomBot15,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot15,You are allowed to sell your soul on eBay.,False
RandomBot15,Slovakia is a member of European Union-,True
RandomBot15,The Lego Group was founded in 1932.,True
RandomBot15,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,False
RandomBot15,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
RandomBot15,The Great Wall of China is visible from the moon.,False
RandomBot15,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot15,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot15,A pasodoble is a type of Italian pasta sauce.,True
RandomBot15,Pure water effectively conducts electricity ,True
RandomBot15,The Lego Group was founded in 1932.,True
RandomBot15,"When you cry in space, your tears stick to your face.",True
RandomBot15,The scientific name for the Southern Lights is Aurora Australis?,False
RandomBot15,French is an official language in Canada.,False
RandomBot15,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot15,Slovakia is a member of European Union-,True
RandomBot15,The Great Wall of China is visible from the moon.,False
RandomBot8,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",False
RandomBot8,Cucumbers are usually more than 90% water.,True
RandomBot8,Slovakia is a member of European Union-,True
RandomBot8,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot8,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot8,The French word for &quot;glass&quot; is &quot;glace&quot;.,True
RandomBot8,Gumbo is a stew that originated in Louisiana.,False
RandomBot8,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot8,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot8,The color orange is named after the fruit.,True
RandomBot11,The Lego Group was founded in 1932.,True
RandomBot11,The color orange is named after the fruit.,True
RandomBot11,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot11,The National Animal of Scotland is the Unicorn.,True
RandomBot11,The Great Wall of China is visible from the moon.,False
RandomBot11,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot11,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",True
RandomBot11,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot11,The vapor produced by e-cigarettes is actually water.,False
RandomBot11,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,True
RandomBot6,The Lego Group was founded in 1932.,True
RandomBot6,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,False
RandomBot6,The French word for &quot;glass&quot; is &quot;glace&quot;.,True
RandomBot6,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot6,Pure water effectively conducts electricity ,False
RandomBot6,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot6,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot6,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot6,The commercial UK channel ITV stands for &quot;International Television&quot;.,True
RandomBot6,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot12,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot12,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot12,Haggis is traditionally ate on Burns Night.,True
RandomBot12,The color orange is named after the fruit.,True
RandomBot12,An eggplant is a vegetable.,False
RandomBot12,The scientific name for the Southern Lights is Aurora Australis?,False
RandomBot12,Did Michael Jackson invent the moonwalk?,True
RandomBot12,Cucumbers are usually more than 90% water.,False
RandomBot2,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot2,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot2,Dihydrogen Monoxide is a dangerous chemical.,False
RandomBot2,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",False
RandomBot2,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot2,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,False
RandomBot2,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot2,Haggis is traditionally ate on Burns Night.,True
RandomBot2,"The word &quot;news&quot; originates from the first letters of the 4 main directions on a compass (North, East, West, South).",True
RandomBot5,Cucumbers are usually more than 90% water.,False
RandomBot5,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot5,The color orange is named after the fruit.,True
RandomBot5,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
RandomBot5,The French word to travel is &quot;Travail&quot;,False
RandomBot5,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot5,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,True
RandomBot5,Kissing someone for one minute burns about 2 calories.,True
